CPRO,CMUN,NOMBRE
37,0606,Buenavista
37,0613,Cabaco (El)
37,0634,Cabeza de Béjar (La)
37,0652,Cabeza del Caballo
37,0628,Cabezabellosa de la Calzada
37,0671,Cabrerizos
37,0687,Cabrillas
37,0690,Calvarrasa de Abajo
37,0704,Calvarrasa de Arriba
37,0711,Calzada de Béjar (La)
37,0726,Calzada de Don Diego
37,0732,Calzada de Valdunciel
37,0747,Campillo de Azaba
37,0779,Campo de Peñaranda (El)
37,0785,Candelario
37,0798,Canillas de Abajo
37,0802,Cantagallo
37,0819,Cantalapiedra
37,0824,Cantalpino
37,0830,Cantaracillo
37,0858,Carbajosa de la Sagrada
37,0861,Carpio de Azaba
37,0877,Carrascal de Barregas
37,0883,Carrascal del Obispo
37,0896,Casafranca
37,0900,Casas del Conde (Las)
37,0917,Casillas de Flores
37,0922,Castellanos de Moriscos
37,1857,Castellanos de Villiquera
37,0969,Castillejo de Martín Viejo
37,0975,Castraz
37,0981,Cepeda
37,0994,Cereceda de la Sierra
37,1008,Cerezal de Peñahorcada
37,1015,Cerralbo
37,1020,Cerro (El)
37,1036,Cespedosa de Tormes
37,1149,Chagarcía Medianero
37,1041,Cilleros de la Bastida
37,1067,Cipérez
37,1073,Ciudad Rodrigo
37,1089,Coca de Alba
37,1092,Colmenar de Montemayor
37,1106,Cordovilla
37,1128,Cristóbal
37,1134,Cubo de Don Sancho (El)
37,1152,Dios le Guarde
37,1165,Doñinos de Ledesma
37,1171,Doñinos de Salamanca
37,1187,Ejeme
37,1190,Encina (La)
37,1204,Encina de San Silvestre
37,1211,Encinas de Abajo
37,1226,Encinas de Arriba
37,1232,Encinasola de los Comendadores
37,1247,Endrinal
37,1250,Escurial de la Sierra
37,1263,Espadaña
37,1279,Espeja
37,1285,Espino de la Orbada
37,1298,Florida de Liébana
37,1302,Forfoleda
37,1319,Frades de la Sierra
37,1324,Fregeneda (La)
37,1330,Fresnedoso
37,1345,Fresno Alhándiga
37,1358,Fuente de San Esteban (La)
37,1361,Fuenteguinaldo
37,1377,Fuenteliante
37,1383,Fuenterroble de Salvatierra
37,1396,Fuentes de Béjar
37,1400,Fuentes de Oñoro
37,1417,Gajates
37,1422,Galindo y Perahuy
37,1438,Galinduste
37,1443,Galisancho
37,1456,Gallegos de Argañán
37,1469,Gallegos de Solmirón
37,1475,Garcibuey
37,1481,Garcihernández
37,1494,Garcirrey
37,1507,Gejuelo del Barro
37,1514,Golpejas
37,1529,Gomecello
37,1540,Guadramiro
37,1553,Guijo de Ávila
37,1566,Guijuelo
37,1572,Herguijuela de Ciudad Rodrigo
37,1588,Herguijuela de la Sierra
37,1591,Herguijuela del Campo
37,1605,Hinojosa de Duero
37,1612,Horcajo de Montemayor
37,1627,Horcajo Medianero
37,1633,Hoya (La)
37,1648,Huerta
37,1651,Iruelos
37,1664,Ituero de Azaba
37,1670,Juzbado
37,1686,Lagunilla
37,1699,Larrodrigo
37,1703,Ledesma
37,1710,Ledrada
37,1725,Linares de Riofrío
37,1731,Lumbrales
37,1759,Machacón
37,1746,Macotera
37,1762,Madroñal
37,1778,Maíllo (El)
37,1784,Malpartida
37,1797,Mancera de Abajo
37,1801,Manzano (El)
37,1818,Martiago
37,1839,Martín de Yeltes
37,1823,Martinamor
37,1844,Masueco
37,1860,Mata de Ledesma (La)
37,1876,Matilla de los Caños del Río
37,1882,Maya (La)
37,1895,Membribe de la Sierra
37,1909,Mieza
37,1916,Milano (El)
37,1921,Miranda de Azán
37,1937,Miranda del Castañar
37,1942,Mogarraz
37,1955,Molinillo
37,1968,Monforte de la Sierra
37,1974,Monleón
37,1980,Monleras
37,1993,Monsagro
37,2007,Montejo
37,2014,Montemayor del Río
37,2029,Monterrubio de Armuña
37,2035,Monterrubio de la Sierra
37,2040,Morasverdes
37,2053,Morille
37,2066,Moríñigo
37,2072,Moriscos
37,2088,Moronta
37,2091,Mozárbez
37,2112,Narros de Matalayegua
37,2133,Nava de Béjar
37,2148,Nava de Francia
37,2151,Nava de Sotrobal
37,2127,Navacarros
37,2164,Navales
37,2170,Navalmoral de Béjar
37,2186,Navamorales
37,2199,Navarredonda de la Rinconada
37,2210,Navasfrías
37,2225,Negrilla de Palencia
37,2231,Olmedo de Camaces
37,2246,Orbada (La)
37,2259,Pajares de la Laguna
37,2262,Palacios del Arzobispo
37,2284,Palaciosrubios
37,2297,Palencia de Negrilla
37,2301,Parada de Arriba
37,2318,Parada de Rubiales
37,2323,Paradinas de San Juan
37,2339,Pastores
37,2344,Payo (El)
37,2357,Pedraza de Alba
37,2360,Pedrosillo de Alba
37,2376,Pedrosillo de los Aires
37,2382,Pedrosillo el Ralo
37,2395,Pedroso de la Armuña (El)
37,2409,Pelabravo
37,2416,Pelarrodríguez
37,2421,Pelayos
37,2437,Peña (La)
37,2442,Peñacaballera
37,2455,Peñaparda
37,2468,Peñaranda de Bracamonte
37,2474,Peñarandilla
37,2480,Peralejos de Abajo
37,2493,Peralejos de Arriba
37,2506,Pereña de la Ribera
37,2513,Peromingo
37,2528,Pinedas
37,2534,Pino de Tormes (El)
37,2549,Pitiegua
37,2552,Pizarral
37,2565,Poveda de las Cintas
37,2571,Pozos de Hinojo
37,2587,Puebla de Azaba
37,2590,Puebla de San Medel
37,2604,Puebla de Yeltes
37,2611,Puente del Congosto
37,2626,Puertas
37,2632,Puerto de Béjar
37,2647,Puerto Seguro
37,2650,Rágama
37,2663,Redonda (La)
37,2679,Retortillo
37,2685,Rinconada de la Sierra (La)
37,2698,Robleda
37,2702,Robliza de Cojos
37,2719,Rollán
37,2724,Saelices el Chico
37,2730,Sagrada (La)
37,3034,Sahugo (El)
37,2745,Salamanca
37,2758,Saldeana
37,2761,Salmoral
37,2777,Salvatierra de Tormes
37,2783,San Cristóbal de la Cuesta
37,2843,San Esteban de la Sierra
37,2856,San Felices de los Gallegos
37,2869,San Martín del Castañar
37,2875,San Miguel de Valero
37,0362,San Miguel del Robledo
37,2881,San Morales
37,2894,San Muñoz
37,2915,San Pedro de Rozados
37,2908,San Pedro del Valle
37,2920,San Pelayo de Guareña
37,2800,Sanchón de la Ribera
37,2817,Sanchón de la Sagrada
37,2822,Sanchotello
37,2796,Sancti-Spíritus
37,2838,Sando
37,2936,Santa María de Sando
37,2941,Santa Marta de Tormes
37,2967,Santiago de la Puebla
37,2973,Santibáñez de Béjar
37,2989,Santibáñez de la Sierra
37,2992,Santiz
37,3006,Santos (Los)
37,3013,Sardón de los Frailes
37,3028,Saucelle
37,3049,Sepulcro-Hilario
37,3052,Sequeros
37,3065,Serradilla del Arroyo
37,3071,Serradilla del Llano
37,3090,Sierpe (La)
37,3104,Sieteiglesias de Tormes
37,3111,Sobradillo
37,3126,Sorihuela
37,3132,Sotoserrano
37,3147,Tabera de Abajo
37,3150,Tala (La)
37,3163,Tamames
37,3179,Tarazona de Guareña
37,3185,Tardáguila
37,3198,Tejado (El)
37,3202,Tejeda y Segoyuela
37,3219,Tenebrón
37,3224,Terradillos
37,3230,Topas
37,3245,Tordillos
37,3258,Tornadizo (El)
37,3277,Torresmenudas
37,3283,Trabanca
37,3296,Tremedal de Tormes
37,3300,Valdecarros
37,3317,Valdefuentes de Sangusín
37,3322,Valdehijaderos
37,3338,Valdelacasa
37,3343,Valdelageve
37,3356,Valdelosa
37,3369,Valdemierque
37,3375,Valderrodrigo
37,3381,Valdunciel
37,3394,Valero
37,3436,Vallejera de Riofrío
37,3408,Valsalabroso
37,3415,Valverde de Valdelacasa
37,3420,Valverdón
37,3441,Vecinos
37,3454,Vega de Tirados
37,3467,Veguillas (Las)
37,3473,Vellés (La)
37,3489,Ventosa del Río Almar
37,3492,Vídola (La)
37,3512,Villaflores
37,3527,Villagonzalo de Tormes
37,3533,Villalba de los Llanos
37,3548,Villamayor
37,3551,Villanueva del Conde
37,3564,Villar de Argañán
37,3570,Villar de Ciervo
37,3586,Villar de Gallimazo
37,3599,Villar de la Yegua
37,3603,Villar de Peralonso
37,3610,Villar de Samaniego
37,3625,Villares de la Reina
37,3631,Villares de Yeltes
37,3646,Villarino de los Aires
37,3659,Villarmayor
37,3662,Villarmuerto
37,3678,Villasbuenas
37,3684,Villasdardo
37,3697,Villaseco de los Gamitos
37,3701,Villaseco de los Reyes
37,3718,Villasrubias
37,3723,Villaverde de Guareña
37,3739,Villavieja de Yeltes
37,3744,Villoria
37,3757,Villoruela
37,3505,Vilvestre
37,3760,Vitigudino
37,3776,Yecla de Yeltes
37,3782,Zamarra
37,3795,Zamayón
37,3809,Zarapicos
37,3816,Zarza de Pumareda (La)
37,3821,Zorita de la Frontera
38,0012,Adeje
38,0027,Agulo
38,0033,Alajeró
38,0048,Arafo
38,0051,Arico
38,0064,Arona
38,0070,Barlovento
38,0086,Breña Alta
38,0099,Breña Baja
38,0103,Buenavista del Norte
38,0110,Candelaria
38,0125,Fasnia
38,0131,Frontera
38,0146,Fuencaliente de la Palma
38,0159,Garachico
38,0162,Garafía
38,0178,Granadilla de Abona
38,0184,Guancha (La)
38,0197,Guía de Isora
38,0201,Güímar
38,0218,Hermigua
38,0223,Icod de los Vinos
38,0244,Llanos de Aridane (Los)
38,0257,Matanza de Acentejo (La)
38,0260,Orotava (La)
38,0276,Paso (El)
38,0282,Puerto de la Cruz
38,0295,Puntagorda
38,0309,Puntallana
38,0316,Realejos (Los)
38,0321,Rosario (El)
38,0337,San Andrés y Sauces
38,0239,San Cristóbal de La Laguna
38,0342,San Juan de la Rambla
38,0355,San Miguel de Abona
38,0368,San Sebastián de la Gomera
38,0374,Santa Cruz de la Palma
38,0380,Santa Cruz de Tenerife
38,0393,Santa Úrsula
38,0407,Santiago del Teide
38,0414,Sauzal (El)
38,0429,Silos (Los)
38,0435,Tacoronte
38,0440,Tanque (El)
38,0453,Tazacorte
38,0466,Tegueste
38,0472,Tijarafe
38,0491,Valle Gran Rey
38,0504,Vallehermoso
38,0488,Valverde
38,0511,Victoria de Acentejo (La)
38,0526,Vilaflor
38,0532,Villa de Mazo
39,0015,Alfoz de Lloredo
39,0020,Ampuero
39,0036,Anievas
39,0041,Arenas de Iguña
39,0054,Argoños
39,0067,Arnuero
39,0073,Arredondo
39,0089,Astillero (El)
39,0092,Bárcena de Cicero
39,0106,Bárcena de Pie de Concha
39,0113,Bareyo
39,0128,Cabezón de la Sal
39,0134,Cabezón de Liébana
39,0149,Cabuérniga
39,0152,Camaleño
39,0165,Camargo
39,0279,Campoo de Enmedio
39,0171,Campoo de Yuso
39,0187,Cartes
39,0190,Castañeda
39,0204,Castro-Urdiales
39,0211,Cieza
39,0226,Cillorigo de Liébana
39,0232,Colindres
39,0247,Comillas
39,0250,Corrales de Buelna (Los)
39,0263,Corvera de Toranzo
39,0285,Entrambasaguas
39,0298,Escalante
39,0302,Guriezo
39,0319,Hazas de Cesto
39,0324,Hermandad de Campoo de Suso
39,0330,Herrerías
39,0345,Lamasón
39,0358,Laredo
39,0361,Liendo
39,0377,Liérganes
39,0383,Limpias
39,0396,Luena
39,0400,Marina de Cudeyo
39,0417,Mazcuerras
39,0422,Medio Cudeyo
39,0438,Meruelo
39,0443,Miengo
39,0456,Miera
39,0469,Molledo
39,0475,Noja
39,0481,Penagos
39,0494,Peñarrubia
39,0507,Pesaguero
39,0514,Pesquera
39,0529,Piélagos
39,0535,Polaciones
39,0540,Polanco
39,0553,Potes
39,0566,Puente Viesgo
39,0572,Ramales de la Victoria
39,0588,Rasines
39,0591,Reinosa
39,0605,Reocín
39,0612,Ribamontán al Mar
39,0627,Ribamontán al Monte
39,0633,Rionansa
39,0648,Riotuerto
39,0651,Rozas de Valdearroyo (Las)
39,0664,Ruente
39,0670,Ruesga
39,0686,Ruiloba
39,0699,San Felices de Buelna
39,0703,San Miguel de Aguayo
39,0710,San Pedro del Romeral
39,0725,San Roque de Riomiera
39,0801,San Vicente de la Barquera
39,0731,Santa Cruz de Bezana
39,0746,Santa María de Cayón
39,0759,Santander
39,0762,Santillana del Mar
39,0778,Santiurde de Reinosa
39,0784,Santiurde de Toranzo
39,0797,Santoña
39,0818,Saro
39,0823,Selaya
39,0839,Soba
39,0844,Solórzano
39,0857,Suances
39,0860,Tojos (Los)
39,0876,Torrelavega
39,0882,Tresviso
39,0895,Tudanca
39,0909,Udías
39,0955,Val de San Vicente
39,0916,Valdáliga
39,0921,Valdeolea
39,0937,Valdeprado del Río
39,0942,Valderredible
39,1014,Valle de Villaverde
39,0968,Vega de Liébana
39,0974,Vega de Pas
39,0980,Villacarriedo
39,0993,Villaescusa
39,1007,Villafufre
39,1029,Voto
40,0019,Abades
40,0024,Adrada de Pirón
40,0030,Adrados
40,0045,Aguilafuente
40,0058,Alconada de Maderuelo
40,0122,Aldea Real
40,0061,Aldealcorvo
40,0077,Aldealengua de Pedraza
40,0083,Aldealengua de Santa María
40,0096,Aldeanueva de la Serrezuela
40,0100,Aldeanueva del Codonal
40,0138,Aldeasoña
40,0143,Aldehorno
40,0156,Aldehuela del Codonal
40,0169,Aldeonte
40,0175,Anaya
40,0181,Añe
40,0194,Arahuetes
40,0208,Arcones
40,0215,Arevalillo de Cega
40,0220,Armuña
40,0241,Ayllón
40,0254,Barbolla
40,0267,Basardilla
40,0289,Bercial
40,0292,Bercimuel
40,0306,Bernardos
40,0313,Bernuy de Porreros
40,0328,Boceguillas
40,0334,Brieva
40,0349,Caballar
40,0352,Cabañas de Polendos
40,0365,Cabezuela
40,0371,Calabazas de Fuentidueña
40,0390,Campo de San Pedro
40,0404,Cantalejo
40,0411,Cantimpalos
40,0432,Carbonero el Mayor
40,0447,Carrascal del Río
40,0450,Casla
40,0463,Castillejo de Mesleón
40,0479,Castro de Fuentidueña
40,0485,Castrojimeno
40,0498,Castroserna de Abajo
40,0518,Castroserracín
40,0523,Cedillo de la Torre
40,0539,Cerezo de Abajo
40,0544,Cerezo de Arriba
40,0655,Chañe
40,0557,Cilleruelo de San Mamés
40,0560,Cobos de Fuentidueña
40,0576,Coca
40,0582,Codorniz
40,0595,Collado Hermoso
40,0609,Condado de Castilnovo
40,0616,Corral de Ayllón
40,9025,Cozuelos de Fuentidueña
40,0621,Cubillo
40,0637,Cuéllar
40,9059,Cuevas de Provanco
40,0680,Domingo García
40,0693,Donhierro
40,0707,Duruelo
40,0714,Encinas
40,0729,Encinillas
40,0735,Escalona del Prado
40,0740,Escarabajosa de Cabezas
40,0753,Escobar de Polendos
40,0766,Espinar (El)
40,0772,Espirdo
40,0788,Fresneda de Cuéllar
40,0791,Fresno de Cantespino
40,0805,Fresno de la Fuente
40,0812,Frumales
40,0827,Fuente de Santa Cruz
40,0833,Fuente el Olmo de Fuentidueña
40,0848,Fuente el Olmo de Íscar
40,0864,Fuentepelayo
40,0870,Fuentepiñel
40,0886,Fuenterrebollo
40,0899,Fuentesaúco de Fuentidueña
40,0910,Fuentesoto
40,0925,Fuentidueña
40,0931,Gallegos
40,0946,Garcillán
40,0959,Gomezserracín
40,0978,Grajera
40,0997,Honrubia de la Cuesta
40,1001,Hontalbilla
40,1018,Hontanares de Eresma
40,1039,Huertos (Los)
40,1044,Ituero y Lama
40,1057,Juarros de Riomoros
40,1060,Juarros de Voltoya
40,1076,Labajos
40,1082,Laguna de Contreras
40,1095,Languilla
40,1109,Lastras de Cuéllar
40,1116,Lastras del Pozo
40,1121,Lastrilla (La)
40,1137,Losa (La)
40,1155,Maderuelo
40,9031,Marazoleja
40,1180,Marazuela
40,1193,Martín Miguel
40,1207,Martín Muñoz de la Dehesa
40,1214,Martín Muñoz de las Posadas
40,1229,Marugán
40,1240,Mata de Cuéllar
40,1235,Matabuena
40,1253,Matilla (La)
40,1266,Melque de Cercos
40,1272,Membibre de la Hoz
40,1288,Migueláñez
40,1291,Montejo de Arévalo
40,1305,Montejo de la Vega de la Serrezuela
40,1312,Monterrubio
40,1327,Moral de Hornuez
40,1348,Mozoncillo
40,1351,Muñopedro
40,1364,Muñoveros
40,1386,Nava de la Asunción
40,1399,Navafría
40,1403,Navalilla
40,1410,Navalmanzano
40,1425,Navares de Ayuso
40,1431,Navares de Enmedio
40,1446,Navares de las Cuevas
40,1459,Navas de Oro
40,9046,Navas de Riofrío
40,1462,Navas de San Antonio
40,1484,Nieva
40,1497,Olombrada
40,1500,Orejana
40,1517,Ortigosa de Pestaño
40,9010,Ortigosa del Monte
40,1522,Otero de Herreros
40,1543,Pajarejos
40,1556,Palazuelos de Eresma
40,1569,Pedraza
40,1575,Pelayos del Arroyo
40,1581,Perosillo
40,1594,Pinarejos
40,1608,Pinarnegrillo
40,1615,Pradales
40,1620,Prádena
40,1636,Puebla de Pedraza
40,1641,Rapariegos
40,1654,Rebollo
40,1667,Remondo
40,1689,Riaguas de San Bartolomé
40,1706,Riaza
40,1713,Ribota
40,1728,Riofrío de Riaza
40,1734,Roda de Eresma
40,1749,Sacramenia
40,1765,Samboal
40,1771,San Cristóbal de Cuéllar
40,1787,San Cristóbal de la Vega
40,9062,San Cristóbal de Segovia
40,1811,San Ildefonso
40,1826,San Martín y Mudrián
40,1832,San Miguel de Bernuy
40,1847,San Pedro de Gaíllos
40,1790,Sanchonuño
40,1804,Sangarcía
40,1850,Santa María la Real de Nieva
40,1863,Santa Marta del Cerro
40,1885,Santiuste de Pedraza
40,1898,Santiuste de San Juan Bautista
40,1902,Santo Domingo de Pirón
40,1919,Santo Tomé del Puerto
40,1924,Sauquillo de Cabezas
40,1930,Sebúlcor
40,1945,Segovia
40,1958,Sepúlveda
40,1961,Sequera de Fresno
40,1983,Sotillo
40,1996,Sotosalbos
40,2000,Tabanera la Luenga
40,2017,Tolocirio
40,2069,Torre Val de San Pedro
40,2022,Torreadrada
40,2038,Torrecaballeros
40,2043,Torrecilla del Pinar
40,2056,Torreiglesias
40,2075,Trescasas
40,2081,Turégano
40,2108,Urueñas
40,2115,Valdeprados
40,2120,Valdevacas de Montejo
40,2136,Valdevacas y Guijar
40,2189,Valle de Tabladillo
40,2192,Vallelado
40,2206,Valleruela de Pedraza
40,2213,Valleruela de Sepúlveda
40,2141,Valseca
40,2154,Valtiendas
40,2167,Valverde del Majano
40,2228,Veganzones
40,2234,Vegas de Matute
40,2249,Ventosilla y Tejadilla
40,2252,Villacastín
40,2287,Villaverde de Íscar
40,2290,Villaverde de Montejo
40,2304,Villeguillo
40,2311,Yanguas de Eresma
40,2332,Zarzuela del Monte
40,2347,Zarzuela del Pinar
41,0016,Aguadulce
41,0021,Alanís
41,0037,Albaida del Aljarafe
41,0042,Alcalá de Guadaíra
41,0055,Alcalá del Río
41,0068,Alcolea del Río
41,0074,Algaba (La)
41,0080,Algámitas
41,0093,Almadén de la Plata
41,0107,Almensilla
41,0114,Arahal
41,0129,Aznalcázar
41,0135,Aznalcóllar
41,0140,Badolatosa
41,0153,Benacazón
41,0166,Bollullos de la Mitación
41,0172,Bormujos
41,0188,Brenes
41,0191,Burguillos
41,0205,Cabezas de San Juan (Las)
41,0212,Camas
41,0227,Campana (La)
41,0233,Cantillana
41,9017,Cañada Rosal
41,0248,Carmona
41,0251,Carrión de los Céspedes
41,0264,Casariche
41,0270,Castilblanco de los Arroyos
41,0286,Castilleja de Guzmán
41,0299,Castilleja de la Cuesta
41,0303,Castilleja del Campo
41,0310,Castillo de las Guardas (El)
41,0325,Cazalla de la Sierra
41,0331,Constantina
41,0346,Coria del Río
41,0359,Coripe
41,0362,Coronil (El)
41,0378,Corrales (Los)
41,9038,Cuervo de Sevilla (El)
41,0384,Dos Hermanas
41,0397,Écija
41,0401,Espartinas
41,0418,Estepa
41,0423,Fuentes de Andalucía
41,0439,Garrobo (El)
41,0444,Gelves
41,0457,Gerena
41,0460,Gilena
41,0476,Gines
41,0482,Guadalcanal
41,0495,Guillena
41,0508,Herrera
41,0515,Huévar del Aljarafe
41,9022,Isla Mayor
41,0520,Lantejuela (La)
41,0536,Lebrija
41,0541,Lora de Estepa
41,0554,Lora del Río
41,0567,Luisiana (La)
41,0573,Madroño (El)
41,0589,Mairena del Alcor
41,0592,Mairena del Aljarafe
41,0606,Marchena
41,0613,Marinaleda
41,0628,Martín de la Jara
41,0634,Molares (Los)
41,0649,Montellano
41,0652,Morón de la Frontera
41,0665,Navas de la Concepción (Las)
41,0671,Olivares
41,0687,Osuna
41,0690,Palacios y Villafranca (Los)
41,0704,Palomares del Río
41,0711,Paradas
41,0726,Pedrera
41,0732,Pedroso (El)
41,0747,Peñaflor
41,0750,Pilas
41,0763,Pruna
41,0779,Puebla de Cazalla (La)
41,0785,Puebla de los Infantes (La)
41,0798,Puebla del Río (La)
41,0802,Real de la Jara (El)
41,0819,Rinconada (La)
41,0824,Roda de Andalucía (La)
41,0830,Ronquillo (El)
41,0845,Rubio (El)
41,0858,Salteras
41,0861,San Juan de Aznalfarache
41,0883,San Nicolás del Puerto
41,0877,Sanlúcar la Mayor
41,0896,Santiponce
41,0900,Saucejo (El)
41,0917,Sevilla
41,0922,Tocina
41,0938,Tomares
41,0943,Umbrete
41,0956,Utrera
41,0969,Valencina de la Concepción
41,0975,Villamanrique de la Condesa
41,1008,Villanueva de San Juan
41,0981,Villanueva del Ariscal
41,0994,Villanueva del Río y Minas
41,1015,Villaverde del Río
41,1020,Viso del Alcor (El)
42,0011,Abejar
42,0032,Adradas
42,0047,Ágreda
42,0063,Alconaba
42,0079,Alcubilla de Avellaneda
42,0085,Alcubilla de las Peñas
42,0098,Aldealafuente
42,0102,Aldealices
42,0119,Aldealpozo
42,0124,Aldealseñor
42,0130,Aldehuela de Periáñez
42,0145,Aldehuelas (Las)
42,0158,Alentisque
42,0161,Aliud
42,0177,Almajano
42,0183,Almaluez
42,0196,Almarza
42,0200,Almazán
42,0217,Almazul
42,0222,Almenar de Soria
42,0238,Alpanseque
42,0243,Arancón
42,0256,Arcos de Jalón
42,0269,Arenillas
42,0275,Arévalo de la Sierra
42,0281,Ausejo de la Sierra
42,0294,Baraona
42,0308,Barca
42,0315,Barcones
42,0320,Bayubas de Abajo
42,0336,Bayubas de Arriba
42,0341,Beratón
42,0354,Berlanga de Duero
42,0367,Blacos
42,0373,Bliecos
42,0389,Borjabad
42,0392,Borobia
42,0413,Buberos
42,0428,Buitrago
42,0434,Burgo de Osma-Ciudad de Osma
42,0449,Cabrejas del Campo
42,0452,Cabrejas del Pinar
42,0465,Calatañazor
42,0487,Caltojar
42,0490,Candilichera
42,0503,Cañamaque
42,0510,Carabantes
42,0525,Caracena
42,0531,Carrascosa de Abajo
42,0546,Carrascosa de la Sierra
42,0559,Casarejos
42,0562,Castilfrío de la Sierra
42,0584,Castillejo de Robledo
42,0578,Castilruiz
42,0597,Centenera de Andaluz
42,0601,Cerbón
42,0618,Cidones
42,0623,Cigudosa
42,0639,Cihuela
42,0644,Ciria
42,0657,Cirujales del Río
42,0682,Coscurita
42,0695,Covaleda
42,0709,Cubilla
42,0716,Cubo de la Solana
42,0737,Cueva de Ágreda
42,0755,Dévanos
42,0768,Deza
42,0780,Duruelo de la Sierra
42,0793,Escobosa de Almazán
42,0807,Espeja de San Marcelino
42,0814,Espejón
42,0829,Estepa de San Juan
42,0835,Frechilla de Almazán
42,0840,Fresno de Caracena
42,0853,Fuentearmegil
42,0866,Fuentecambrón
42,0872,Fuentecantos
42,0888,Fuentelmonge
42,0891,Fuentelsaz de Soria
42,0905,Fuentepinilla
42,0927,Fuentes de Magaña
42,0933,Fuentestrún
42,0948,Garray
42,0951,Golmayo
42,0964,Gómara
42,0970,Gormaz
42,0986,Herrera de Soria
42,1003,Hinojosa del Campo
42,1031,Langa de Duero
42,1059,Liceras
42,1062,Losilla (La)
42,1078,Magaña
42,1084,Maján
42,1101,Matalebreras
42,1118,Matamala de Almazán
42,1139,Medinaceli
42,1157,Miño de Medinaceli
42,1160,Miño de San Esteban
42,1176,Molinos de Duero
42,1182,Momblona
42,1195,Monteagudo de las Vicarías
42,1209,Montejo de Tiermes
42,1216,Montenegro de Cameros
42,1237,Morón de Almazán
42,1242,Muriel de la Fuente
42,1255,Muriel Viejo
42,1274,Nafría de Ucero
42,1280,Narros
42,1293,Navaleno
42,1307,Nepas
42,1314,Nolay
42,1329,Noviercas
42,1340,Ólvega
42,1353,Oncala
42,1391,Pinilla del Campo
42,1405,Portillo de Soria
42,1412,Póveda de Soria (La)
42,1427,Pozalmuro
42,1448,Quintana Redonda
42,1451,Quintanas de Gormaz
42,1486,Quiñonería
42,1499,Rábanos (Los)
42,1519,Rebollar
42,1524,Recuerda
42,1530,Rello
42,1545,Renieblas
42,1558,Retortillo de Soria
42,1561,Reznos
42,1577,Riba de Escalote (La)
42,1583,Rioseco de Soria
42,1596,Rollamienta
42,1600,Royo (El)
42,1617,Salduero
42,1622,San Esteban de Gormaz
42,1638,San Felices
42,1643,San Leonardo de Yagüe
42,1656,San Pedro Manrique
42,1669,Santa Cruz de Yanguas
42,1675,Santa María de Huerta
42,1681,Santa María de las Hoyas
42,1715,Serón de Nágima
42,1720,Soliedra
42,1736,Soria
42,1741,Sotillo del Rincón
42,1754,Suellacabras
42,1767,Tajahuerce
42,1773,Tajueco
42,1789,Talveila
42,1813,Tardelcuende
42,1828,Taroda
42,1834,Tejado
42,1849,Torlengua
42,1852,Torreblacos
42,1871,Torrubia de Soria
42,1887,Trévago
42,1890,Ucero
42,1904,Vadillo
42,1911,Valdeavellano de Tera
42,1926,Valdegeña
42,1932,Valdelagua del Cerro
42,1947,Valdemaluque
42,1950,Valdenebro
42,1963,Valdeprado
42,1979,Valderrodilla
42,1985,Valtajeros
42,2002,Velamazán
42,2019,Velilla de la Sierra
42,2024,Velilla de los Ajos
42,2045,Viana de Duero
42,2058,Villaciervos
42,2061,Villanueva de Gormaz
42,2077,Villar del Ala
42,2083,Villar del Campo
42,2096,Villar del Río
42,2117,Villares de Soria (Los)
42,2122,Villasayas
42,2138,Villaseca de Arciel
42,2156,Vinuesa
42,2169,Vizmanos
42,2175,Vozmediano
42,2181,Yanguas
42,2194,Yelo
43,0017,Aiguamúrcia
43,0022,Albinyana
43,0038,Albiol (L')
43,0043,Alcanar
43,0056,Alcover
43,9044,Aldea (L')
43,0069,Aldover
43,0075,Aleixar (L')
43,0081,Alfara de Carles
43,0094,Alforja
43,0108,Alió
43,0115,Almoster
43,0120,Altafulla
43,0136,Ametlla de Mar (L')
43,9060,Ampolla (L')
43,0141,Amposta
43,0167,Arboç (L')
43,0154,Arbolí
43,0173,Argentera (L')
43,0189,Arnes
43,0192,Ascó
43,0206,Banyeres del Penedès
43,0213,Barberà de la Conca
43,0228,Batea
43,0234,Bellmunt del Priorat
43,0249,Bellvei
43,0252,Benifallet
43,0265,Benissanet
43,0271,Bisbal de Falset (La)
43,0287,Bisbal del Penedès (La)
43,0290,Blancafort
43,0304,Bonastre
43,0311,Borges del Camp (Les)
43,0326,Bot
43,0332,Botarell
43,0347,Bràfim
43,0350,Cabacés
43,0363,Cabra del Camp
43,0379,Calafell
43,9039,Camarles
43,0385,Cambrils
43,0398,Capafonts
43,0402,Capçanes
43,0419,Caseres
43,0424,Castellvell del Camp
43,0430,Catllar (El)
43,0458,Colldejou
43,0461,Conesa
43,0477,Constantí
43,0483,Corbera d'Ebre
43,0496,Cornudella de Montsant
43,0509,Creixell
43,0516,Cunit
43,9018,Deltebre
43,0537,Duesaigües
43,0542,Espluga de Francolí (L')
43,0555,Falset
43,0568,Fatarella (La)
43,0574,Febró (La)
43,0580,Figuera (La)
43,0593,Figuerola del Camp
43,0607,Flix
43,0614,Forès
43,0629,Freginals
43,0635,Galera (La)
43,0640,Gandesa
43,0653,Garcia
43,0666,Garidells (Els)
43,0672,Ginestar
43,0688,Godall
43,0691,Gratallops
43,0705,Guiamets (Els)
43,0712,Horta de Sant Joan
43,0727,Lloar (El)
43,0733,Llorac
43,0748,Llorenç del Penedès
43,0764,Marçà
